"uri","righteyex","righteyey","lefteyex","lefteyey"
"nd1/Spring2004/04203d476.jpg",1026,787,1165,790
"nd1/Spring2004/04203d477.jpg",1077,785,1215,788
"nd1/Spring2004/04726d66.jpg",668,988,959,977
"nd1/Spring2004/04726d67.jpg",730,968,1015,972
"nd1/Spring2004/04726d68.jpg",690,964,978,961
"nd1/Spring2004/04726d69.jpg",688,997,974,991
"nd1/Spring2004/04726d70.jpg",1057,1058,1197,1053
"nd1/Spring2004/04726d71.jpg",1039,1056,1178,1059
"nd1/Spring2004/04773d116.jpg",634,630,879,633
"nd1/Spring2004/04773d117.jpg",639,644,876,645
"nd1/Spring2004/04773d118.jpg",642,636,882,639
"nd1/Spring2004/04773d119.jpg",651,637,895,639
"nd1/Spring2004/04773d120.jpg",1056,879,1179,881
"nd1/Spring2004/04773d121.jpg",1048,878,1170,879
"nd1/Spring2004/04632d164.jpg",558,791,831,800
"nd1/Spring2004/04632d165.jpg",574,804,844,812
"nd1/Spring2004/04632d166.jpg",561,792,824,801
"nd1/Spring2004/04632d167.jpg",566,798,834,806
"nd1/Spring2004/04632d168.jpg",1214,465,1359,468
"nd1/Spring2004/04632d169.jpg",1215,472,1361,479
"nd1/Spring2004/04537d352.jpg",648,643,931,651
"nd1/Spring2004/04537d353.jpg",636,646,923,654
"nd1/Spring2004/04537d354.jpg",695,625,983,640
"nd1/Spring2004/04537d355.jpg",694,633,975,646
"nd1/Spring2004/04537d356.jpg",1059,405,1207,411
"nd1/Spring2004/04537d357.jpg",1065,411,1215,417
"nd1/Spring2004/04722d52.jpg",748,1402,986,1395
"nd1/Spring2004/04722d53.jpg",752,1415,989,1404
"nd1/Spring2004/04722d54.jpg",726,1423,966,1413
"nd1/Spring2004/04722d55.jpg",719,1418,958,1409
"nd1/Spring2004/04722d56.jpg",1095,796,1223,793
"nd1/Spring2004/04722d57.jpg",1099,824,1225,818
"nd1/Spring2004/04898d12.jpg",653,817,909,807
"nd1/Spring2004/04898d13.jpg",646,841,917,829
"nd1/Spring2004/04898d14.jpg",625,834,883,831
"nd1/Spring2004/04898d15.jpg",590,832,852,829
"nd1/Spring2004/04898d16.jpg",984,709,1116,707
"nd1/Spring2004/04898d17.jpg",989,711,1119,708
"nd1/Spring2004/04446d301.jpg",811,735,1074,736
"nd1/Spring2004/04446d302.jpg",827,738,1086,736
"nd1/Spring2004/04446d303.jpg",819,730,1079,732
"nd1/Spring2004/04446d304.jpg",790,728,1050,725
"nd1/Spring2004/04446d305.jpg",1015,468,1146,472
"nd1/Spring2004/04446d306.jpg",1031,477,1166,480
"nd1/Spring2004/04667d230.jpg",650,891,919,896
"nd1/Spring2004/04667d231.jpg",671,865,942,877
"nd1/Spring2004/04667d232.jpg",666,869,934,879
"nd1/Spring2004/04667d233.jpg",657,866,925,871
"nd1/Spring2004/04667d234.jpg",977,904,1118,906
"nd1/Spring2004/04667d235.jpg",975,900,1121,907
"nd1/Spring2004/04507d329.jpg",682,1008,950,1005
"nd1/Spring2004/04507d330.jpg",693,1013,962,1008
"nd1/Spring2004/04507d331.jpg",684,1012,952,1005
"nd1/Spring2004/04507d332.jpg",670,1015,940,1009
"nd1/Spring2004/04507d333.jpg",987,445,1127,448
"nd1/Spring2004/04507d334.jpg",974,453,1117,453
"nd1/Spring2004/04456d297.jpg",737,928,1007,940
"nd1/Spring2004/04456d298.jpg",740,925,1014,940
"nd1/Spring2004/04456d299.jpg",717,916,992,926
"nd1/Spring2004/04456d300.jpg",735,927,1004,937
"nd1/Spring2004/04456d301.jpg",1007,422,1152,422
"nd1/Spring2004/04456d302.jpg",1011,414,1158,420
"nd1/Spring2004/04475d62.jpg",658,1090,941,1084
"nd1/Spring2004/04475d63.jpg",662,1081,945,1074
"nd1/Spring2004/04475d64.jpg",689,1084,969,1081
"nd1/Spring2004/04475d65.jpg",694,1079,976,1075
"nd1/Spring2004/04475d66.jpg",976,503,1119,502
"nd1/Spring2004/04475d67.jpg",972,500,1114,499
"nd1/Spring2004/04767d48.jpg",662,1094,931,1078
"nd1/Spring2004/04767d49.jpg",676,1105,937,1091
"nd1/Spring2004/04767d50.jpg",666,1095,930,1077
"nd1/Spring2004/04767d51.jpg",721,1098,983,1086
"nd1/Spring2004/04767d52.jpg",1062,790,1202,782
"nd1/Spring2004/04767d53.jpg",1067,789,1209,784
"nd1/Spring2004/04792d55.jpg",678,880,936,883
"nd1/Spring2004/04792d56.jpg",669,907,927,908
"nd1/Spring2004/04792d57.jpg",641,886,895,888
"nd1/Spring2004/04792d58.jpg",644,891,898,883
"nd1/Spring2004/04792d59.jpg",888,424,1027,428
"nd1/Spring2004/04792d60.jpg",869,421,1009,423
"nd1/Spring2004/04644d226.jpg",749,980,1009,962
"nd1/Spring2004/04644d227.jpg",771,964,1036,944
"nd1/Spring2004/04644d228.jpg",775,959,1039,937
"nd1/Spring2004/04644d229.jpg",746,956,1008,928
"nd1/Spring2004/04644d230.jpg",1022,481,1153,474
"nd1/Spring2004/04644d231.jpg",1024,488,1153,479
"nd1/Spring2004/04530d351.jpg",690,1018,956,1002
"nd1/Spring2004/04530d352.jpg",676,1026,943,1008
"nd1/Spring2004/04530d353.jpg",658,1020,927,991
"nd1/Spring2004/04530d354.jpg",637,1030,910,1000
"nd1/Spring2004/04530d355.jpg",1018,509,1155,494
"nd1/Spring2004/04530d356.jpg",1031,520,1171,501
"nd1/Spring2004/04580d329.jpg",567,1027,830,998
"nd1/Spring2004/04580d330.jpg",590,996,857,970
"nd1/Spring2004/04580d331.jpg",588,1005,853,979
"nd1/Spring2004/04580d332.jpg",612,996,877,972
"nd1/Spring2004/04580d333.jpg",1000,462,1138,460
"nd1/Spring2004/04580d334.jpg",1025,463,1163,461
"nd1/Spring2004/04320d294.jpg",708,660,974,650
"nd1/Spring2004/04320d295.jpg",694,678,961,659
"nd1/Spring2004/04320d296.jpg",692,681,956,663
"nd1/Spring2004/04320d297.jpg",681,689,945,668
"nd1/Spring2004/04320d298.jpg",1019,631,1155,614
"nd1/Spring2004/04320d299.jpg",1002,652,1144,629
"nd1/Spring2004/04400d320.jpg",838,889,1117,880
"nd1/Spring2004/04400d321.jpg",846,890,1124,889
"nd1/Spring2004/04400d322.jpg",870,922,1147,917
"nd1/Spring2004/04400d323.jpg",873,881,1153,881
"nd1/Spring2004/04400d324.jpg",1168,550,1308,549
"nd1/Spring2004/04400d325.jpg",1162,560,1300,561
"nd1/Spring2004/04387d356.jpg",778,924,1059,932
"nd1/Spring2004/04387d357.jpg",785,920,1065,927
"nd1/Spring2004/04387d358.jpg",825,922,1108,937
"nd1/Spring2004/04387d359.jpg",802,918,1088,931
"nd1/Spring2004/04387d360.jpg",1125,564,1274,566
"nd1/Spring2004/04387d361.jpg",1144,567,1291,570
"nd1/Spring2004/04593d230.jpg",810,1006,1067,1000
"nd1/Spring2004/04593d231.jpg",818,1032,1075,1028
"nd1/Spring2004/04593d232.jpg",830,1005,1088,1007
"nd1/Spring2004/04593d233.jpg",820,1016,1082,1015
"nd1/Spring2004/04593d234.jpg",1179,937,1312,939
"nd1/Spring2004/04593d235.jpg",1159,944,1294,945
"nd1/Spring2004/04351d36.jpg",726,946,1008,943
"nd1/Spring2004/04351d37.jpg",739,946,1016,944
"nd1/Spring2004/04351d38.jpg",737,937,1015,935
"nd1/Spring2004/04351d39.jpg",689,922,967,920
"nd1/Spring2004/04351d40.jpg",1136,503,1267,500
"nd1/Spring2004/04351d41.jpg",1174,514,1305,513
"nd1/Spring2004/04904d12.jpg",877,987,1144,982
"nd1/Spring2004/04904d13.jpg",887,1001,1157,997
"nd1/Spring2004/04904d14.jpg",908,981,1169,977
"nd1/Spring2004/04904d15.jpg",904,996,1179,994
"nd1/Spring2004/04904d16.jpg",1135,789,1273,789
"nd1/Spring2004/04904d17.jpg",1166,801,1299,803
"nd1/Spring2004/04803d106.jpg",840,886,1093,893
"nd1/Spring2004/04803d107.jpg",821,883,1074,891
"nd1/Spring2004/04803d108.jpg",858,909,1111,918
"nd1/Spring2004/04803d109.jpg",856,898,1105,905
"nd1/Spring2004/04803d110.jpg",1259,738,1391,749
"nd1/Spring2004/04803d111.jpg",1246,742,1378,750
"nd1/Spring2004/04407d287.jpg",805,943,1062,948
"nd1/Spring2004/04407d288.jpg",807,943,1062,945
"nd1/Spring2004/04407d289.jpg",819,960,1077,966
"nd1/Spring2004/04407d290.jpg",817,962,1074,963
"nd1/Spring2004/04407d291.jpg",1246,537,1377,539
"nd1/Spring2004/04407d292.jpg",1248,537,1382,541
"nd1/Spring2004/04496d268.jpg",813,807,1085,772
"nd1/Spring2004/04496d269.jpg",846,805,1121,779
"nd1/Spring2004/04496d270.jpg",866,822,1140,796
"nd1/Spring2004/04496d271.jpg",837,816,1108,792
"nd1/Spring2004/04496d272.jpg",1163,466,1298,458
"nd1/Spring2004/04496d273.jpg",1054,444,1193,426
"nd1/Spring2004/04479d240.jpg",709,864,958,852
"nd1/Spring2004/04479d241.jpg",805,846,1052,833
"nd1/Spring2004/04479d242.jpg",846,869,1100,863
"nd1/Spring2004/04479d243.jpg",828,840,1076,829
"nd1/Spring2004/04479d244.jpg",1127,510,1258,504
"nd1/Spring2004/04479d245.jpg",1114,516,1248,510
"nd1/Spring2004/04575d322.jpg",902,1192,1152,1207
"nd1/Spring2004/04575d323.jpg",862,1159,1109,1171
"nd1/Spring2004/04575d324.jpg",878,1180,1126,1195
"nd1/Spring2004/04575d325.jpg",851,1178,1100,1195
"nd1/Spring2004/04575d326.jpg",1237,831,1374,841
"nd1/Spring2004/04575d327.jpg",1217,814,1352,824
"nd1/Spring2004/04907d12.jpg",968,964,1224,945
"nd1/Spring2004/04907d13.jpg",988,983,1245,965
"nd1/Spring2004/04907d14.jpg",965,1006,1223,982
"nd1/Spring2004/04907d15.jpg",963,1011,1224,982
"nd1/Spring2004/04907d16.jpg",1175,791,1308,795
"nd1/Spring2004/04907d17.jpg",1189,798,1320,794
"nd1/Spring2004/04731d63.jpg",845,1096,1088,1092
"nd1/Spring2004/04731d64.jpg",828,1085,1075,1082
"nd1/Spring2004/04731d65.jpg",816,1091,1057,1084
"nd1/Spring2004/04731d66.jpg",826,1086,1069,1078
"nd1/Spring2004/04731d67.jpg",1125,823,1258,822
"nd1/Spring2004/04731d68.jpg",1125,824,1257,825
"nd1/Spring2004/04715d28.jpg",883,976,1149,988
"nd1/Spring2004/04715d29.jpg",895,998,1165,1010
"nd1/Spring2004/04715d30.jpg",896,990,1164,999
"nd1/Spring2004/04715d31.jpg",867,1005,1144,1015
"nd1/Spring2004/04715d32.jpg",1174,781,1309,788
"nd1/Spring2004/04715d33.jpg",1176,788,1312,795
"nd1/Spring2004/04848d72.jpg",927,776,1231,800
"nd1/Spring2004/04848d73.jpg",925,761,1229,785
"nd1/Spring2004/04848d74.jpg",899,762,1213,787
"nd1/Spring2004/04848d75.jpg",885,754,1198,781
"nd1/Spring2004/04848d76.jpg",1200,264,1354,276
"nd1/Spring2004/04848d77.jpg",1194,247,1354,260
"nd1/Spring2004/04917d18.jpg",815,865,1067,867
"nd1/Spring2004/04917d19.jpg",823,862,1072,861
"nd1/Spring2004/04917d20.jpg",852,846,1108,846
"nd1/Spring2004/04917d21.jpg",825,838,1084,837
"nd1/Spring2004/04917d22.jpg",1228,635,1356,636
"nd1/Spring2004/04917d23.jpg",1217,638,1347,640
"nd1/Spring2004/04697d112.jpg",976,1225,1241,1227
"nd1/Spring2004/04697d113.jpg",960,1231,1228,1233
"nd1/Spring2004/04697d114.jpg",975,1218,1240,1225
"nd1/Spring2004/04697d115.jpg",982,1219,1240,1225
"nd1/Spring2004/04697d116.jpg",1208,839,1336,843
"nd1/Spring2004/04697d117.jpg",1225,836,1353,842
"nd1/Spring2004/04505d252.jpg",908,959,1172,956
"nd1/Spring2004/04505d253.jpg",913,967,1180,966
"nd1/Spring2004/04505d254.jpg",908,965,1174,960
"nd1/Spring2004/04505d255.jpg",900,972,1166,970
"nd1/Spring2004/04505d256.jpg",1161,378,1294,377
"nd1/Spring2004/04505d257.jpg",1153,394,1286,391
"nd1/Spring2004/04531d317.jpg",842,868,1087,847
"nd1/Spring2004/04531d318.jpg",847,835,1102,824
"nd1/Spring2004/04531d319.jpg",867,827,1122,823
"nd1/Spring2004/04531d320.jpg",846,833,1106,823
"nd1/Spring2004/04531d321.jpg",1160,325,1286,318
"nd1/Spring2004/04531d322.jpg",1168,321,1296,316
"nd1/Spring2004/04863d12.jpg",923,1146,1196,1147
"nd1/Spring2004/04863d13.jpg",898,1156,1168,1159
"nd1/Spring2004/04863d14.jpg",822,1127,1102,1136
"nd1/Spring2004/04863d15.jpg",876,1108,1156,1112
"nd1/Spring2004/04863d16.jpg",1186,846,1323,849
"nd1/Spring2004/04863d17.jpg",1202,856,1337,865
"nd1/Spring2004/04882d12.jpg",702,1070,948,1062
"nd1/Spring2004/04882d13.jpg",732,1078,974,1074
"nd1/Spring2004/04882d14.jpg",695,1078,947,1072
"nd1/Spring2004/04882d15.jpg",744,1079,993,1075
"nd1/Spring2004/04882d16.jpg",1179,803,1310,801
"nd1/Spring2004/04882d17.jpg",1182,810,1312,801
"nd1/Spring2004/04786d70.jpg",829,1327,1093,1326
"nd1/Spring2004/04786d71.jpg",853,1328,1123,1323
"nd1/Spring2004/04786d72.jpg",1098,1309,835,1318
"nd1/Spring2004/04786d73.jpg",798,1319,1062,1307
"nd1/Spring2004/04786d74.jpg",1180,712,1310,704
"nd1/Spring2004/04786d75.jpg",1188,715,1321,707
"nd1/Spring2004/04699d62.jpg",834,1014,1125,1009
"nd1/Spring2004/04699d63.jpg",828,1018,1113,1015
"nd1/Spring2004/04699d64.jpg",858,1005,1143,1003
"nd1/Spring2004/04699d65.jpg",842,1004,1132,1000
"nd1/Spring2004/04699d66.jpg",1147,736,1288,745
"nd1/Spring2004/04699d67.jpg",1179,740,1319,747
"nd1/Spring2004/04506d210.jpg",1009,981,1271,958
"nd1/Spring2004/04506d211.jpg",1004,993,1260,970
"nd1/Spring2004/04506d212.jpg",992,993,1250,969
"nd1/Spring2004/04506d213.jpg",969,993,1223,971
"nd1/Spring2004/04506d214.jpg",1128,452,1253,441
"nd1/Spring2004/04506d215.jpg",1140,457,1267,444
"nd1/Spring2004/04301d271.jpg",797,1014,1084,1001
"nd1/Spring2004/04301d272.jpg",835,1011,1130,1004
"nd1/Spring2004/04301d273.jpg",862,1022,1148,1022
"nd1/Spring2004/04301d274.jpg",796,1023,1087,1016
"nd1/Spring2004/04301d275.jpg",1199,452,1339,456
"nd1/Spring2004/04301d276.jpg",1206,453,1342,454
"nd1/Spring2004/04927d12.jpg",853,871,1095,856
"nd1/Spring2004/04927d13.jpg",862,876,1099,862
"nd1/Spring2004/04927d14.jpg",901,870,1139,862
"nd1/Spring2004/04927d15.jpg",875,890,1112,877
"nd1/Spring2004/04927d16.jpg",1209,596,1330,591
"nd1/Spring2004/04927d17.jpg",1214,602,1336,596
"nd1/Spring2004/04309d189.jpg",807,672,1055,664
"nd1/Spring2004/04309d190.jpg",860,654,1103,644
"nd1/Spring2004/04309d191.jpg",850,657,1095,655
"nd1/Spring2004/04309d192.jpg",921,630,1174,648
"nd1/Spring2004/04309d193.jpg",1177,608,1305,602
"nd1/Spring2004/04309d194.jpg",1169,600,1300,594
"nd1/Spring2004/04923d06.jpg",755,796,1007,777
"nd1/Spring2004/04923d07.jpg",756,790,1006,771
"nd1/Spring2004/04923d08.jpg",773,800,1021,779
"nd1/Spring2004/04923d09.jpg",731,798,983,779
"nd1/Spring2004/04923d10.jpg",1054,667,1177,665
"nd1/Spring2004/04923d11.jpg",1071,669,1192,677
"nd1/Spring2004/04265d277.jpg",938,1203,1200,1183
"nd1/Spring2004/04265d278.jpg",982,1199,1237,1182
"nd1/Spring2004/04265d279.jpg",936,1207,1193,1192
"nd1/Spring2004/04265d280.jpg",977,1207,1238,1190
"nd1/Spring2004/04265d281.jpg",1192,762,1328,752
"nd1/Spring2004/04265d282.jpg",1191,769,1327,759
"nd1/Spring2004/04857d12.jpg",848,870,1142,878
"nd1/Spring2004/04857d13.jpg",805,866,1101,856
"nd1/Spring2004/04857d14.jpg",839,886,1121,889
"nd1/Spring2004/04857d15.jpg",842,903,1129,903
"nd1/Spring2004/04857d16.jpg",1230,333,1368,338
"nd1/Spring2004/04857d17.jpg",1239,333,1380,338
"nd1/Spring2004/04796d98.jpg",667,1289,927,1283
"nd1/Spring2004/04796d99.jpg",659,1279,920,1272
"nd1/Spring2004/04796d100.jpg",676,1280,938,1276
"nd1/Spring2004/04796d101.jpg",684,1280,946,1274
"nd1/Spring2004/04796d102.jpg",1241,684,1374,682
"nd1/Spring2004/04796d103.jpg",1239,691,1371,689
"nd1/Spring2004/04855d12.jpg",832,1100,1145,1098
"nd1/Spring2004/04855d13.jpg",822,1112,1129,1121
"nd1/Spring2004/04855d14.jpg",751,1083,1059,1046
"nd1/Spring2004/04855d15.jpg",726,1121,1031,1096
"nd1/Spring2004/04855d16.jpg",1230,546,1384,559
"nd1/Spring2004/04855d17.jpg",1247,552,1397,574
"nd1/Spring2004/04613d111.jpg",979,813,1263,843
"nd1/Spring2004/04613d112.jpg",945,832,1233,856
"nd1/Spring2004/04613d113.jpg",913,829,1199,858
"nd1/Spring2004/04613d114.jpg",914,856,1197,878
"nd1/Spring2004/04613d115.jpg",1040,426,1174,442
"nd1/Spring2004/04613d116.jpg",1022,440,1154,449
"nd1/Spring2004/04585d214.jpg",675,941,956,924
"nd1/Spring2004/04585d215.jpg",709,930,991,935
"nd1/Spring2004/04585d216.jpg",758,936,1044,964
"nd1/Spring2004/04585d217.jpg",747,926,1028,954
"nd1/Spring2004/04585d218.jpg",1215,436,1355,441
"nd1/Spring2004/04585d219.jpg",1229,437,1368,443
"nd1/Spring2004/04757d87.jpg",875,1034,1145,1035
"nd1/Spring2004/04757d88.jpg",895,1039,1166,1026
"nd1/Spring2004/04757d89.jpg",948,1046,1231,1039
"nd1/Spring2004/04757d90.jpg",874,1042,1147,1032
"nd1/Spring2004/04757d91.jpg",1248,627,1382,624
"nd1/Spring2004/04757d92.jpg",1176,643,1310,644
"nd1/Spring2004/04395d214.jpg",888,997,1139,991
"nd1/Spring2004/04395d215.jpg",881,1008,1137,1000
"nd1/Spring2004/04395d216.jpg",891,1010,1147,1005
"nd1/Spring2004/04395d217.jpg",915,1021,1163,1015
"nd1/Spring2004/04395d218.jpg",1266,387,1388,381
"nd1/Spring2004/04395d219.jpg",1290,387,1418,387
"nd1/Spring2004/04932d12.jpg",861,932,1121,920
"nd1/Spring2004/04932d13.jpg",845,953,1104,939
"nd1/Spring2004/04932d14.jpg",847,932,1109,919
"nd1/Spring2004/04932d15.jpg",867,944,1130,933
"nd1/Spring2004/04932d16.jpg",1178,211,1305,209
"nd1/Spring2004/04932d17.jpg",1159,210,1286,207
"nd1/Spring2004/04849d68.jpg",872,1090,1109,1097
"nd1/Spring2004/04849d69.jpg",894,1092,1133,1099
"nd1/Spring2004/04849d70.jpg",896,1087,1134,1096
"nd1/Spring2004/04849d71.jpg",917,1087,1156,1095
"nd1/Spring2004/04849d72.jpg",1175,538,1306,542
"nd1/Spring2004/04849d73.jpg",1174,547,1302,551
"nd1/Spring2004/04286d291.jpg",736,934,977,934
"nd1/Spring2004/04286d292.jpg",723,952,969,949
"nd1/Spring2004/04286d293.jpg",732,948,975,948
"nd1/Spring2004/04286d294.jpg",734,946,981,947
"nd1/Spring2004/04286d295.jpg",1142,759,1272,760
"nd1/Spring2004/04286d296.jpg",1146,777,1276,778
"nd1/Spring2004/04476d148.jpg",778,823,1016,811
"nd1/Spring2004/04476d149.jpg",803,823,1048,811
"nd1/Spring2004/04476d150.jpg",812,832,1058,825
"nd1/Spring2004/04476d151.jpg",827,833,1075,824
"nd1/Spring2004/04476d152.jpg",1182,724,1313,717
"nd1/Spring2004/04476d153.jpg",1190,721,1321,713
"nd1/Spring2004/04877d06.jpg",743,853,1012,863
"nd1/Spring2004/04877d07.jpg",764,857,1025,866
"nd1/Spring2004/04877d08.jpg",727,853,1000,867
"nd1/Spring2004/04877d09.jpg",820,842,1082,861
"nd1/Spring2004/04877d10.jpg",1186,720,1320,716
"nd1/Spring2004/04877d11.jpg",1157,723,1294,723
"nd1/Spring2004/04419d276.jpg",785,1123,1049,1111
"nd1/Spring2004/04419d277.jpg",729,1142,994,1121
"nd1/Spring2004/04419d278.jpg",741,1140,1009,1129
"nd1/Spring2004/04419d279.jpg",748,1139,1014,1125
"nd1/Spring2004/04419d280.jpg",1143,611,1283,609
"nd1/Spring2004/04419d281.jpg",1154,611,1293,610
"nd1/Spring2004/04829d56.jpg",874,919,1125,923
"nd1/Spring2004/04829d57.jpg",872,917,1121,924
"nd1/Spring2004/04829d58.jpg",850,918,1098,925
"nd1/Spring2004/04829d59.jpg",868,901,1122,910
"nd1/Spring2004/04829d60.jpg",1259,315,1394,319
"nd1/Spring2004/04829d61.jpg",1283,319,1415,328
"nd1/Spring2004/04641d201.jpg",805,984,1075,983
"nd1/Spring2004/04641d202.jpg",828,990,1095,987
"nd1/Spring2004/04641d203.jpg",829,978,1092,974
"nd1/Spring2004/04641d204.jpg",808,986,1081,979
"nd1/Spring2004/04641d205.jpg",1236,510,1367,513
"nd1/Spring2004/04641d206.jpg",1212,520,1347,520
"nd1/Spring2004/04712d69.jpg",994,902,1240,893
"nd1/Spring2004/04712d70.jpg",993,893,1240,881
"nd1/Spring2004/04712d71.jpg",993,900,1231,890
"nd1/Spring2004/04712d72.jpg",979,903,1222,890
"nd1/Spring2004/04712d73.jpg",1269,483,1399,481
"nd1/Spring2004/04712d74.jpg",1262,484,1385,475
"nd1/Spring2004/04905d12.jpg",927,956,1197,958
"nd1/Spring2004/04905d13.jpg",901,994,1168,998
"nd1/Spring2004/04905d14.jpg",905,979,1172,986
"nd1/Spring2004/04905d15.jpg",917,985,1179,992
"nd1/Spring2004/04905d16.jpg",1203,738,1336,747
"nd1/Spring2004/04905d17.jpg",1210,745,1344,756
"nd1/Spring2004/04449d197.jpg",857,828,1118,819
"nd1/Spring2004/04449d198.jpg",833,831,1093,826
"nd1/Spring2004/04449d199.jpg",836,841,1095,837
"nd1/Spring2004/04449d200.jpg",837,836,1095,829
"nd1/Spring2004/04449d201.jpg",1256,453,1390,465
"nd1/Spring2004/04449d202.jpg",1225,445,1359,455
"nd1/Spring2004/04728d58.jpg",963,972,1219,956
"nd1/Spring2004/04728d59.jpg",921,976,1174,961
"nd1/Spring2004/04728d60.jpg",911,963,1167,954
"nd1/Spring2004/04728d61.jpg",916,965,1172,956
"nd1/Spring2004/04728d62.jpg",1182,617,1317,606
"nd1/Spring2004/04728d63.jpg",1177,622,1316,617
"nd1/Spring2004/04460d280.jpg",835,1027,1108,1011
"nd1/Spring2004/04460d281.jpg",839,1027,1107,1006
"nd1/Spring2004/04460d282.jpg",852,1028,1130,1008
"nd1/Spring2004/04460d283.jpg",835,1029,1109,1007
"nd1/Spring2004/04460d284.jpg",1158,478,1297,474
"nd1/Spring2004/04460d285.jpg",1166,487,1303,476
"nd1/Spring2004/04720d46.jpg",981,1001,1212,996
"nd1/Spring2004/04720d47.jpg",995,990,1230,985
"nd1/Spring2004/04720d48.jpg",1010,960,1242,963
"nd1/Spring2004/04720d49.jpg",992,999,1233,992
"nd1/Spring2004/04720d50.jpg",1238,646,1368,641
"nd1/Spring2004/04720d51.jpg",1228,663,1360,661
"nd1/Spring2004/04762d53.jpg",921,949,1189,940
"nd1/Spring2004/04762d54.jpg",955,949,1224,940
"nd1/Spring2004/04762d55.jpg",884,936,1154,927
"nd1/Spring2004/04762d56.jpg",918,947,1186,940
"nd1/Spring2004/04762d57.jpg",1183,721,1317,718
"nd1/Spring2004/04762d58.jpg",1199,715,1333,714
"nd1/Spring2004/04743d70.jpg",964,929,1226,922
"nd1/Spring2004/04743d71.jpg",966,944,1229,928
"nd1/Spring2004/04743d72.jpg",924,931,1179,921
"nd1/Spring2004/04743d73.jpg",920,931,1178,916
"nd1/Spring2004/04743d74.jpg",1175,712,1308,703
"nd1/Spring2004/04743d75.jpg",1185,720,1317,712
"nd1/Spring2004/04461d327.jpg",720,981,988,981
"nd1/Spring2004/04461d328.jpg",717,1005,988,1002
"nd1/Spring2004/04461d329.jpg",738,1031,1007,1026
"nd1/Spring2004/04461d330.jpg",757,1000,1033,1000
"nd1/Spring2004/04461d331.jpg",1194,529,1337,530
"nd1/Spring2004/04461d332.jpg",1142,528,1290,528
"nd1/Spring2004/04749d104.jpg",884,665,1178,648
"nd1/Spring2004/04749d105.jpg",928,681,1216,668
"nd1/Spring2004/04749d106.jpg",904,675,1193,663
"nd1/Spring2004/04749d107.jpg",900,680,1190,666
"nd1/Spring2004/04749d108.jpg",1175,469,1309,459
"nd1/Spring2004/04749d109.jpg",1155,477,1290,469
"nd1/Spring2004/04856d18.jpg",657,644,921,628
"nd1/Spring2004/04856d19.jpg",682,631,941,607
"nd1/Spring2004/04856d20.jpg",634,634,895,604
"nd1/Spring2004/04856d21.jpg",664,635,923,595
"nd1/Spring2004/04856d22.jpg",982,892,1101,874
"nd1/Spring2004/04856d23.jpg",983,895,1100,873
"nd1/Spring2004/04777d114.jpg",1004,731,1248,722
"nd1/Spring2004/04777d115.jpg",1020,753,1260,728
"nd1/Spring2004/04777d116.jpg",997,735,1242,717
"nd1/Spring2004/04777d117.jpg",986,732,1223,710
"nd1/Spring2004/04777d118.jpg",1164,953,1281,948
"nd1/Spring2004/04777d119.jpg",1152,954,1270,947
"nd1/Spring2004/04615d112.jpg",825,769,1124,765
"nd1/Spring2004/04615d113.jpg",827,786,1125,784
"nd1/Spring2004/04615d114.jpg",841,785,1138,788
"nd1/Spring2004/04615d115.jpg",849,788,1149,789
"nd1/Spring2004/04615d116.jpg",1135,724,1279,722
"nd1/Spring2004/04615d117.jpg",1104,732,1243,731
"nd1/Spring2004/04388d327.jpg",896,734,1173,712
"nd1/Spring2004/04388d328.jpg",865,744,1147,714
"nd1/Spring2004/04388d329.jpg",863,759,1144,732
"nd1/Spring2004/04388d330.jpg",828,765,1103,736
"nd1/Spring2004/04388d331.jpg",1103,716,1236,709
"nd1/Spring2004/04388d332.jpg",1107,721,1240,713
"nd1/Spring2004/04202d482.jpg",1140,987,1409,971
"nd1/Spring2004/04202d483.jpg",1075,1006,1349,977
"nd1/Spring2004/04202d484.jpg",1096,993,1371,970
"nd1/Spring2004/04202d485.jpg",1017,967,1294,946
"nd1/Spring2004/04202d486.jpg",1157,821,1288,814
"nd1/Spring2004/04202d487.jpg",1162,815,1294,807
"nd1/Spring2004/04394d335.jpg",959,794,1204,782
"nd1/Spring2004/04394d336.jpg",944,805,1196,795
"nd1/Spring2004/04394d337.jpg",887,812,1140,797
"nd1/Spring2004/04394d338.jpg",908,807,1164,797
"nd1/Spring2004/04394d339.jpg",1139,1032,1257,1023
"nd1/Spring2004/04394d340.jpg",1146,1034,1262,1028
"nd1/Spring2004/04327d326.jpg",700,636,958,604
"nd1/Spring2004/04327d327.jpg",752,669,1012,629
